date,price
10/10/2016,347.74
10/11/2016,345.21
10/12/2016,342.96
10/13/2016,342.59
10/14/2016,343.75
10/17/2016,342.3
10/18/2016,345.72
10/19/2016,348.07
10/20/2016,346.55
10/21/2016,345.14
10/24/2016,344.91
10/25/2016,343.49
10/26/2016,343.37
10/27/2016,341.02
10/28/2016,341.09
10/31/2016,341.08
11/1/2016,341.76
11/2/2016,339.58
11/3/2016,340.37
11/4/2016,337.98
11/7/2016,338.54
11/8/2016,338.82
11/9/2016,334.17
11/10/2016,336.1
11/11/2016,333.02
11/14/2016,330.7
11/15/2016,331.73
11/16/2016,331.72
11/17/2016,332.73
11/18/2016,330.72
11/21/2016,331.82
11/22/2016,332.73
11/23/2016,330.01
11/24/2016,330.96
11/25/2016,332.12
11/28/2016,332.13
11/29/2016,332.34
11/30/2016,331.98
12/1/2016,332.24
12/2/2016,331.97
12/5/2016,332.61
12/6/2016,334.64
12/7/2016,337.34
12/8/2016,337.35
12/9/2016,337.45
12/12/2016,338.13
12/13/2016,340.79
12/14/2016,340.15
12/15/2016,333.22
12/16/2016,334.29
12/19/2016,335.4
12/20/2016,334.35
12/21/2016,335.29
12/22/2016,335.26
12/23/2016,335.62
12/26/2016,335.55
12/27/2016,335.8
12/28/2016,336.61
12/29/2016,338.65
12/30/2016,340.63
1/2/2017,341.75
1/3/2017,339.7
1/4/2017,343.69
1/5/2017,348.82
1/6/2017,347.18
1/9/2017,345.67
1/10/2017,346.87
1/11/2017,344.43
1/12/2017,348.23
1/13/2017,348.75
1/16/2017,347.02
1/17/2017,348.94
1/18/2017,349.05
1/19/2017,346.38
1/20/2017,347.72
1/23/2017,349.58
1/24/2017,350.3
1/25/2017,352.69
1/26/2017,351.93
1/27/2017,352.15
1/30/2017,350.57
1/31/2017,352.19
2/1/2017,353.29
2/2/2017,353.96
2/3/2017,355.09
2/6/2017,353.28
2/7/2017,353.08
2/8/2017,355.11
2/9/2017,354.24
2/10/2017,356
2/13/2017,357.57
2/14/2017,357.29
2/15/2017,358.76
2/16/2017,360.87
2/17/2017,359.49
2/20/2017,359.98
2/21/2017,359.47
2/22/2017,359.07
2/23/2017,360.66
2/24/2017,357.89
2/27/2017,357.95
2/28/2017,358.95
3/1/2017,358.81
3/2/2017,357.68
3/3/2017,356.48
3/6/2017,356.93
3/7/2017,356.25
3/8/2017,354.83
3/9/2017,354.74
3/10/2017,357.66
3/13/2017,359.56
3/14/2017,357.83
3/15/2017,358.43
3/16/2017,364.31
3/17/2017,364.91
3/20/2017,365.6
3/21/2017,365.8
3/22/2017,362.69
3/23/2017,364.57
3/24/2017,365.49
3/27/2017,365.54
3/28/2017,368.22
3/29/2017,365.98
3/30/2017,365.93
3/31/2017,365.1
4/3/2017,364.83
4/4/2017,364.49
4/5/2017,364.64
4/6/2017,363.65
4/7/2017,363.91
4/10/2017,364.3
4/11/2017,365.5
4/12/2017,365.83
4/13/2017,365.82
4/14/2017,364.86
4/17/2017,367.18
4/18/2017,365.88
4/19/2017,366.72
4/20/2017,367.71
4/21/2017,366.92
4/24/2017,372.88
4/25/2017,374.74
4/26/2017,375.62
4/27/2017,375.81
4/28/2017,376.42
5/1/2017,377.28
5/2/2017,379.45
5/3/2017,377.8
5/4/2017,378.59
5/5/2017,380.29
5/8/2017,381.78
5/9/2017,381.47
5/10/2017,382.1
5/11/2017,381.16
5/12/2017,382.03
5/15/2017,383.36
5/16/2017,386.18
5/17/2017,384.72
5/18/2017,381.97
5/19/2017,385.48
5/22/2017,387.93
5/23/2017,388.46
5/24/2017,388.12
5/25/2017,389.14
5/26/2017,388.15
5/29/2017,387.88
5/30/2017,388.47
5/31/2017,389.7
6/1/2017,391.53
6/2/2017,395.03
6/5/2017,394.59
6/6/2017,393.22
6/7/2017,393.7
6/8/2017,392.09
6/9/2017,391.01
6/12/2017,388.71
6/13/2017,391.93
6/14/2017,394.47
6/15/2017,387.77
6/16/2017,391.02
6/19/2017,392.27
6/20/2017,390.04
6/21/2017,389.21
6/22/2017,390.1
6/23/2017,391.32
6/26/2017,391.87
6/27/2017,390.85
6/28/2017,391.69
6/29/2017,391.2
6/30/2017,390.79
7/3/2017,389.75
7/4/2017,388.03
7/5/2017,388.78
7/6/2017,388.44
7/7/2017,387.1
7/10/2017,388.16
7/11/2017,387.87
7/12/2017,391.23
7/13/2017,392.75
7/14/2017,396.19
7/17/2017,397.36
7/18/2017,399.01
7/19/2017,400.46
7/20/2017,402.16
7/21/2017,401.33
7/24/2017,400.92
7/25/2017,400.97
7/26/2017,401.29
7/27/2017,402.98
7/28/2017,402.35
7/31/2017,403.47
8/1/2017,405.41
8/2/2017,405.88
8/3/2017,405.7
8/4/2017,404.22
8/7/2017,405.47
8/8/2017,404.46
8/9/2017,402.68
8/10/2017,401.17
8/11/2017,399.11
8/14/2017,400.33
8/15/2017,398.55
8/16/2017,400.33
8/17/2017,402.22
8/18/2017,400.68
8/21/2017,401.49
8/22/2017,401.79
8/23/2017,402.39
8/24/2017,402
8/25/2017,403.99
8/28/2017,404.94
8/29/2017,404.26
8/30/2017,403.28
8/31/2017,406.09
9/1/2017,408.45
9/4/2017,406.35
9/5/2017,406.64
9/6/2017,407.33
9/7/2017,411.11
9/8/2017,411.65
9/11/2017,413.03
9/12/2017,413.79
9/13/2017,412.68
9/14/2017,412.46
9/15/2017,413.88
9/18/2017,414.33
9/19/2017,416.19
9/20/2017,416.82
9/21/2017,413.34
9/22/2017,414.68
9/25/2017,413.97
9/26/2017,410.98
9/27/2017,410.39
9/28/2017,413.43
9/29/2017,415.95
10/2/2017,415.52
10/3/2017,416.55
10/4/2017,416.81
10/5/2017,415.48
10/6/2017,414.87
10/9/2017,415.43
10/10/2017,419.13
10/11/2017,419.6
10/12/2017,420.67
10/13/2017,422.29
10/16/2017,421.93
10/17/2017,419.38
10/18/2017,419.96
10/19/2017,419.39
10/20/2017,417.77
10/23/2017,417.5
10/24/2017,417.18
10/25/2017,417.28
10/26/2017,416.94
10/27/2017,416.55
10/30/2017,419.72
10/31/2017,421.21
11/1/2017,422.32
11/2/2017,422.3
11/3/2017,422.28
11/6/2017,422.56
11/7/2017,422.17
11/8/2017,422.99
11/9/2017,420.15
11/10/2017,420.45
11/13/2017,416.82
11/14/2017,417.62
11/15/2017,414.26
