date,price
1/24/2017,186.17
1/25/2017,185.43
1/26/2017,185.35
1/27/2017,184.56
1/30/2017,183.9
1/31/2017,185.15
2/1/2017,184.05
2/2/2017,185.01
2/3/2017,185.89
2/6/2017,185.6
2/7/2017,185.75
2/8/2017,187.49
2/9/2017,187.72
2/10/2017,188.46
2/13/2017,188.23
2/14/2017,187.58
2/15/2017,187.81
2/16/2017,188.8
2/17/2017,188.71
2/20/2017,188.83
2/21/2017,189.79
2/22/2017,190.06
2/23/2017,191.26
2/24/2017,191.37
2/27/2017,191.57
2/28/2017,190.85
3/1/2017,190.08
3/2/2017,189.21
3/3/2017,188.29
3/6/2017,188.13
3/7/2017,187.54
3/8/2017,185.7
3/9/2017,183.92
3/10/2017,183.95
3/13/2017,184.7
3/14/2017,184.22
3/15/2017,186.26
3/16/2017,188.1
3/17/2017,188.58
3/20/2017,188.38
3/21/2017,188.39
3/22/2017,187.76
3/23/2017,188.86
3/24/2017,188.98
3/27/2017,187.68
3/28/2017,188.46
3/29/2017,188.29
3/30/2017,188.14
3/31/2017,188.4
4/3/2017,188.64
4/4/2017,188.83
4/5/2017,189.38
4/6/2017,190.07
4/7/2017,190.45
4/10/2017,190.89
4/11/2017,192.09
4/12/2017,192.54
4/13/2017,192.73
4/14/2017,192.7
4/17/2017,194.57
4/18/2017,194.48
4/19/2017,193.71
4/20/2017,193.8
4/21/2017,193.04
4/24/2017,192.47
4/25/2017,193.4
4/26/2017,192.45
4/27/2017,192.02
4/28/2017,190.52
5/1/2017,191.3
5/2/2017,191.8
5/3/2017,190.4
5/4/2017,189.47
5/5/2017,190.12
5/8/2017,190.35
5/9/2017,189.86
5/10/2017,190.59
5/11/2017,190.28
5/12/2017,189.87
5/15/2017,190.55
5/16/2017,190.14
5/17/2017,190.51
5/18/2017,190.22
5/19/2017,191.11
5/22/2017,192.06
5/23/2017,191.91
5/24/2017,192.75
5/25/2017,193.36
5/26/2017,192.79
5/29/2017,193.02
5/30/2017,192.54
5/31/2017,192.93
6/1/2017,194.01
6/2/2017,195.83
6/5/2017,195.58
6/6/2017,195.5
6/7/2017,196.32
6/8/2017,195.45
6/9/2017,195.64
6/12/2017,196.2
6/13/2017,197.23
6/14/2017,198.04
6/15/2017,197.37
6/16/2017,197.42
6/19/2017,197.49
6/20/2017,196.17
6/21/2017,195.4
6/22/2017,195.23
6/23/2017,195.95
6/26/2017,196.6
6/27/2017,195.43
6/28/2017,195.09
6/29/2017,194.43
6/30/2017,193.85
7/3/2017,194.76
7/4/2017,194.53
7/5/2017,192.97
7/6/2017,191.41
7/7/2017,191.25
7/10/2017,190.59
7/11/2017,190.24
7/12/2017,191.79
7/13/2017,192.67
7/14/2017,194.74
7/17/2017,195.6
7/18/2017,196.01
7/19/2017,197.18
7/20/2017,197.3
7/21/2017,197.27
7/24/2017,197.02
7/25/2017,197.07
7/26/2017,197.73
7/27/2017,198.9
7/28/2017,198.7
7/31/2017,198.8
8/1/2017,199.75
8/2/2017,198.87
8/3/2017,198.81
8/4/2017,198.82
8/7/2017,198.66
8/8/2017,198.04
8/9/2017,198.06
8/10/2017,196.93
8/11/2017,195.37
8/14/2017,197.27
8/15/2017,196.38
8/16/2017,196.94
8/17/2017,196.65
8/18/2017,195.36
8/21/2017,196.86
8/22/2017,196.8
8/23/2017,197.59
8/24/2017,197.25
8/25/2017,197.63
8/28/2017,197.41
8/29/2017,197.35
8/30/2017,197.98
8/31/2017,199.12
9/1/2017,199.35
9/4/2017,199.1
9/5/2017,199.13
9/6/2017,199.48
9/7/2017,201.04
9/8/2017,201.65
9/11/2017,202.62
9/12/2017,201.35
9/13/2017,200.87
9/14/2017,201.59
9/15/2017,202.56
9/18/2017,202.52
9/19/2017,201.93
9/20/2017,201.95
